raw/gen/time/total_timesteps,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/critic_loss,raw/gen/train/actor_loss,raw/gen/time/time_elapsed,raw/gen/time/fps,raw/gen/train/learning_rate,raw/gen/time/episodes,raw/gen/train/n_updates
7168000,0.22319644998574728,0.0011583134599941068,-0.03508982874453068,1,756,0.001,7168,7167000
7172000,0.22860794162199216,0.00028742893044286913,-0.03544927205145359,1,750,0.001,7172,7171000
7176000,0.2489214378125634,0.0014360373712412372,-0.03541064305603504,1,755,0.001,7176,7175000
7180000,0.2449772735512311,0.0006287369838573609,-0.035255455609411,1,755,0.001,7180,7179000
7184000,0.24510942759140203,0.0009611575305070243,-0.03470136541128158,1,756,0.001,7184,7183000
7188000,0.2470737107201941,0.00016073056259120427,-0.03454856054484844,1,759,0.001,7188,7187000
7192000,0.24273142959586413,0.0016416604055170662,-0.033989743253216145,1,759,0.001,7192,7191000
7196000,0.2425750617694328,0.0011500849728756952,-0.03305838582850993,1,759,0.001,7196,7195000
7200000,0.22753158617056002,0.00046136435874258406,-0.033522657526656986,1,756,0.001,7200,7199000
7204000,0.16704975906921654,5.85240602350342e-05,-0.032389022067189216,1,756,0.001,7204,7203000
7208000,0.18058922228174876,0.0005767163431866769,-0.03194317604973912,1,763,0.001,7208,7207000
7212000,0.1604108409822829,0.0006178659314126716,-0.03293799898773432,1,751,0.001,7212,7211000
7216000,0.163767689070559,0.0004972938008324664,-0.03379841394722462,1,755,0.001,7216,7215000
7220000,0.1649097063667574,0.001076887483290185,-0.0332479012683034,1,758,0.001,7220,7219000
7224000,0.16397855498566002,0.0005612185390856669,-0.03209779612533748,1,758,0.001,7224,7223000
7228000,0.2215376392737046,9.613596533365599e-05,-0.030545983789488675,1,763,0.001,7228,7227000
7232000,0.2618094376572336,0.000283836641624958,-0.030854751525446773,1,753,0.001,7232,7231000
7236000,0.25925374450711564,0.0006119336308191283,-0.031618470450863245,1,765,0.001,7236,7235000
7240000,0.26158748431753276,0.001101428763795154,-0.031190475281327963,1,754,0.001,7240,7239000
7244000,0.3508901542846975,0.0009681957624701144,-0.03194214273430407,1,770,0.001,7244,7243000
7248000,0.2964685937388176,0.003207402697489057,-0.033190409967675805,1,772,0.001,7248,7247000
7252000,0.45463998977921066,0.001207472828606774,-0.03387695616297424,1,765,0.001,7252,7251000
7256000,0.5922492836926452,0.00053375904353427,-0.0339638861566782,1,770,0.001,7256,7255000
7260000,0.5924137286347728,0.0007621276127398913,-0.034592707246541975,1,764,0.001,7260,7259000
7264000,0.6688278955322766,0.0005984978839108243,-0.03361639628559351,1,765,0.001,7264,7263000
7268000,0.6705140861911595,0.0008780228128049327,-0.035105380292981866,1,757,0.001,7268,7267000
7272000,0.6691514973942262,0.0020526465540747435,-0.03657557782530785,1,755,0.001,7272,7271000
7276000,0.6518786043419754,0.002408650222567131,-0.03730152358859778,1,767,0.001,7276,7275000
7280000,0.6534321137805472,0.0014510211267761404,-0.03893104284629226,1,753,0.001,7280,7279000
7284000,0.6547987348006654,0.0015288998954367048,-0.03981388556584716,1,754,0.001,7284,7283000
7288000,0.6594254301000017,0.0009186079707138028,-0.03941773942485452,1,770,0.001,7288,7287000
7292000,0.6597238107070096,0.0019153434684168534,-0.03981625897809863,1,760,0.001,7292,7291000
7296000,0.6619374543202613,0.0010382218603859179,-0.040894128385931254,1,767,0.001,7296,7295000
7300000,0.6752224416355104,0.0006105142044918593,-0.04101964465156198,1,755,0.001,7300,7299000
7304000,0.6722028300050262,0.0023175501656364883,-0.041471250332891944,1,754,0.001,7304,7303000
7308000,0.6569570793713424,0.000814604580959144,-0.04135713231936097,1,760,0.001,7308,7307000
7312000,0.6567340450080564,0.0011250170181720449,-0.040653784174472095,1,768,0.001,7312,7311000
7316000,0.6551774602996105,0.0007840580336701593,-0.04148328804597259,1,750,0.001,7316,7315000
7320000,0.6675622262317112,0.0014139557881709297,-0.04228917255997658,1,758,0.001,7320,7319000
7324000,0.6634337070811638,0.0003841672389936832,-0.042696071732789276,1,761,0.001,7324,7323000
7328000,0.6202310834294963,0.0017037680601610003,-0.04139648877084255,1,737,0.001,7328,7327000
7332000,0.579749473227778,0.0002016597654421101,-0.039347454864531756,1,656,0.001,7332,7331000
7336000,0.5920294131528607,0.001074799907548845,-0.03813978680223227,1,655,0.001,7336,7335000
7340000,0.5907517314650004,0.0005910964220973718,-0.0387098895162344,1,601,0.001,7340,7339000
7344000,0.5017430623887081,0.0010321407623013086,-0.03949236504361033,1,617,0.001,7344,7343000
7348000,0.5035326527133585,0.0010202413290415593,-0.03995709855854511,1,610,0.001,7348,7347000
7352000,0.3441718543152181,0.0009637417582698978,-0.03870610741898418,1,596,0.001,7352,7351000
7356000,0.2100029996167013,0.00020715097090061784,-0.037252484899014233,1,601,0.001,7356,7355000
7360000,0.23183512387468297,0.0015642234432585314,-0.03762430338934064,1,527,0.001,7360,7359000
7364000,0.160092364270503,0.0005693500756143608,-0.03952672195807099,1,599,0.001,7364,7363000
7368000,0.15919017368652474,0.0005244315040836946,-0.03941090904176235,1,615,0.001,7368,7367000
7372000,0.15455523789813846,0.001321521008735644,-0.039626710817217824,1,605,0.001,7372,7371000
7376000,0.15161322756334847,0.00037201498462776067,-0.038339495349675415,1,602,0.001,7376,7375000
7380000,0.16887028405391558,0.0014108844062406165,-0.03738991167396307,1,599,0.001,7380,7379000
7384000,0.16680457486562705,0.0003448183698079577,-0.0353650784753263,1,587,0.001,7384,7383000
7388000,0.159499526450624,0.0008797902627739891,-0.034180091666057705,1,590,0.001,7388,7387000
7392000,0.15927725521122457,0.0012278703726682637,-0.03458605216443539,1,571,0.001,7392,7391000
7396000,0.16595276820907012,0.001227506873458542,-0.03502473049238324,1,582,0.001,7396,7395000
7400000,0.16510315108174567,0.001700552136459689,-0.034934502884745595,1,574,0.001,7400,7399000
7404000,0.16672854848413152,0.0017127403858277206,-0.03546507807821035,1,584,0.001,7404,7403000
7408000,0.1663412503419827,0.0007379940142826434,-0.03624454888701439,1,582,0.001,7408,7407000
7412000,0.17470280879270958,0.0007117002860572015,-0.03648092160001397,1,581,0.001,7412,7411000
7416000,0.17369986115533312,0.0019180978971887904,-0.03622112385183573,1,574,0.001,7416,7415000
7420000,0.17456516602570535,0.0009205899760894108,-0.03702998262643814,1,581,0.001,7420,7419000
7424000,0.17532538340377887,0.001259951168289915,-0.034724206853657964,1,574,0.001,7424,7423000
7428000,0.14043975742410184,0.0005865962756696973,-0.03514191875606775,1,570,0.001,7428,7427000
7432000,0.1446917574455401,0.0009545905306568305,-0.03732159574329853,1,572,0.001,7432,7431000
7436000,0.14135759966405181,0.0010235061849933765,-0.03686994448676705,1,544,0.001,7436,7435000
7440000,0.17595323103426197,0.0010016659679692368,-0.03836141002550721,1,688,0.001,7440,7439000
7444000,0.1755074732788683,0.0012536294571156845,-0.03806354696303606,1,691,0.001,7444,7443000
7448000,0.17740554298221042,0.0012869435013228014,-0.037059469558298586,1,687,0.001,7448,7447000
7452000,0.18110293872683264,0.0015631958091251433,-0.0379603300280869,1,749,0.001,7452,7451000
7456000,0.21645397842828712,0.0007415854193941425,-0.03709682878479362,1,767,0.001,7456,7455000
7460000,0.19450018314027834,0.00046611399195710846,-0.037482161477208134,1,748,0.001,7460,7459000
7464000,0.18710828544986857,0.0004842829965330766,-0.03759172141551972,1,750,0.001,7464,7463000
7468000,0.22777600239058693,0.0011252349564593294,-0.037273940335959196,1,754,0.001,7468,7467000
7472000,0.2282793156716253,0.0013604027037420828,-0.03680861603468657,1,758,0.001,7472,7471000
7476000,0.23038520428745332,0.001888885005930498,-0.036183089055120944,1,759,0.001,7476,7475000
